question_text,correct_answer,hint,explanation,difficulty,tags,active
Rearrange (Daanba) to reference a valid ward in Wajir North Constituency - Wajir County in Kenya,Danaba,The Ward starts with DAN,The ward Danaba is in Wajir North Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Eebln) to reference a valid ward in Tarbaj Constituency - Wajir County in Kenya,Elben,The Ward starts with ELB,The ward Elben is in Tarbaj Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Btaalu) to reference a valid ward in Wajir North Constituency - Wajir County in Kenya,Batalu,The Ward starts with BAT,The ward Batalu is in Wajir North Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Wrugadad) to reference a valid ward in Tarbaj Constituency - Wajir County in Kenya,Wargadud,The Ward starts with WAR,The ward Wargadud is in Tarbaj Constituency - Wajir County.,2,"geography,ward,kenya",TRUE
Rearrange (Amdjisaadae) to reference a valid ward in Wajir West Constituency - Wajir County in Kenya,Adamasajide,The Ward starts with ADA,The ward Adamasajide is in Wajir West Constituency - Wajir County.,2,"geography,ward,kenya",TRUE
Rearrange (Habsswaein) to reference a valid ward in Wajir South Constituency - Wajir County in Kenya,Habasswein,The Ward starts with HAB,The ward Habasswein is in Wajir South Constituency - Wajir County.,2,"geography,ward,kenya",TRUE
Rearrange (Bedurr) to reference a valid ward in Wajir South Constituency - Wajir County in Kenya,Burder,The Ward starts with BUR,The ward Burder is in Wajir South Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Beanne) to reference a valid ward in Wajir South Constituency - Wajir County in Kenya,Benane,The Ward starts with BEN,The ward Benane is in Wajir South Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Diif) to reference a valid ward in Wajir South Constituency - Wajir County in Kenya,Diif,The Ward starts with DII,The ward Diif is in Wajir South Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Dlela) to reference a valid ward in Eldas Constituency - Wajir County in Kenya,Della,The Ward starts with DEL,The ward Della is in Eldas Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Mkugaflau) to reference a valid ward in Wajir North Constituency - Wajir County in Kenya,Malkagufu,The Ward starts with MAL,The ward Malkagufu is in Wajir North Constituency - Wajir County.,2,"geography,ward,kenya",TRUE
Rearrange (Edlas) to reference a valid ward in Eldas Constituency - Wajir County in Kenya,Eldas,The Ward starts with ELD,The ward Eldas is in Eldas Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Sion) to reference a valid ward in Rongai Constituency - Nakuru County in Kenya,Soin,The Ward starts with SOI,The ward Soin is in Rongai Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Kurkpeas) to reference a valid ward in Nakuru Town West Constituency - Nakuru County in Kenya,Kapkures,The Ward starts with KAP,The ward Kapkures is in Nakuru Town West Constituency - Nakuru County.,2,"geography,ward,kenya",TRUE
Rearrange (Moirso) to reference a valid ward in Narok East Constituency - Narok County in Kenya,Mosiro,The Ward starts with MOS,The ward Mosiro is in Narok East Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Swsua) to reference a valid ward in Narok East Constituency - Narok County in Kenya,Suswa,The Ward starts with SUS,The ward Suswa is in Narok East Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Kkoeioeynke) to reference a valid ward in Narok East Constituency - Narok County in Kenya,Keekonyokie,The Ward starts with KEE,The ward Keekonyokie is in Narok East Constituency - Narok County.,2,"geography,ward,kenya",TRUE
Rearrange (Iiknu) to reference a valid ward in Githunguri Constituency - Kiambu County in Kenya,Ikinu,The Ward starts with IKI,The ward Ikinu is in Githunguri Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kuiu) to reference a valid ward in Ruiru Constituency - Kiambu County in Kenya,Kiuu,The Ward starts with KIU,The ward Kiuu is in Ruiru Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Maagdi) to reference a valid ward in Kajiado West Constituency - Kajiado County in Kenya,Magadi,The Ward starts with MAG,The ward Magadi is in Kajiado West Constituency - Kajiado County.,1,"geography,ward,kenya",TRUE
Rearrange (Kwuai) to reference a valid ward in Kitui West Constituency - Kitui County in Kenya,Kauwi,The Ward starts with KAU,The ward Kauwi is in Kitui West Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Mnuuotgni) to reference a valid ward in Kitui West Constituency - Kitui County in Kenya,Mutonguni,The Ward starts with MUT,The ward Mutonguni is in Kitui West Constituency - Kitui County.,2,"geography,ward,kenya",TRUE
Rearrange (Kssaii) to reference a valid ward in Kitui Rural Constituency - Kitui County in Kenya,Kisasi,The Ward starts with KIS,The ward Kisasi is in Kitui Rural Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Mntibii) to reference a valid ward in Kitui Rural Constituency - Kitui County in Kenya,Mbitini,The Ward starts with MBI,The ward Mbitini is in Kitui Rural Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Mnagulo) to reference a valid ward in Kitui Central Constituency - Kitui County in Kenya,Mulango,The Ward starts with MUL,The ward Mulango is in Kitui Central Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Jinaurbi) to reference a valid ward in Ganze Constituency - Kilifi County in Kenya,Jaribuni,The Ward starts with JAR,The ward Jaribuni is in Ganze Constituency - Kilifi County.,2,"geography,ward,kenya",TRUE
Rearrange (udA) to reference a valid ward in Magarini Constituency - Kilifi County in Kenya,Adu,The Ward starts with ADU,The ward Adu is in Magarini Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Sookke) to reference a valid ward in Ganze Constituency - Kilifi County in Kenya,Sokoke,The Ward starts with SOK,The ward Sokoke is in Ganze Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Gazne) to reference a valid ward in Ganze Constituency - Kilifi County in Kenya,Ganze,The Ward starts with GAN,The ward Ganze is in Ganze Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Maonkmi) to reference a valid ward in Nyali Constituency - Mombasa County in Kenya,Mkomani,The Ward starts with MKO,The ward Mkomani is in Nyali Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Sellha) to reference a valid ward in Lamu West Constituency - Lamu County in Kenya,Shella,The Ward starts with SHE,The ward Shella is in Lamu West Constituency - Lamu County.,1,"geography,ward,kenya",TRUE
Rearrange (Hndii) to reference a valid ward in Lamu West Constituency - Lamu County in Kenya,Hindi,The Ward starts with HIN,The ward Hindi is in Lamu West Constituency - Lamu County.,1,"geography,ward,kenya",TRUE
Rearrange (Wtiu) to reference a valid ward in Lamu West Constituency - Lamu County in Kenya,Witu,The Ward starts with WIT,The ward Witu is in Lamu West Constituency - Lamu County.,1,"geography,ward,kenya",TRUE
Rearrange (Barhai) to reference a valid ward in Lamu West Constituency - Lamu County in Kenya,Bahari,The Ward starts with BAH,The ward Bahari is in Lamu West Constituency - Lamu County.,1,"geography,ward,kenya",TRUE
Rearrange (Mnubumki) to reference a valid ward in Lamu West Constituency - Lamu County in Kenya,Mkunumbi,The Ward starts with MKU,The ward Mkunumbi is in Lamu West Constituency - Lamu County.,2,"geography,ward,kenya",TRUE
Rearrange (Fzaa) to reference a valid ward in Lamu East Constituency - Lamu County in Kenya,Faza,The Ward starts with FAZ,The ward Faza is in Lamu East Constituency - Lamu County.,1,"geography,ward,kenya",TRUE
Rearrange (Baihrasa) to reference a valid ward in Juja Constituency - Kiambu County in Kenya,Biashara,The Ward starts with BIA,The ward Biashara is in Juja Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Cohiechpna) to reference a valid ward in Endebess Constituency - Trans Nzoia County in Kenya,Chepchoina,The Ward starts with CHE,The ward Chepchoina is in Endebess Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Meubmati) to reference a valid ward in Endebess Constituency - Trans Nzoia County in Kenya,Matumbei,The Ward starts with MAT,The ward Matumbei is in Endebess Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Kompaobi) to reference a valid ward in Kwanza Constituency - Trans Nzoia County in Kenya,Kapomboi,The Ward starts with KAP,The ward Kapomboi is in Kwanza Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Mageni) to reference a valid ward in Kapenguria Constituency - West Pokot County in Kenya,Mnagei,The Ward starts with MNA,The ward Mnagei is in Kapenguria Constituency - West Pokot County.,1,"geography,ward,kenya",TRUE
Rearrange (Keyio) to reference a valid ward in Kwanza Constituency - Trans Nzoia County in Kenya,Keiyo,The Ward starts with KEI,The ward Keiyo is in Kwanza Constituency - Trans Nzoia County.,1,"geography,ward,kenya",TRUE
Rearrange (Knazwa) to reference a valid ward in Kwanza Constituency - Trans Nzoia County in Kenya,Kwanza,The Ward starts with KWA,The ward Kwanza is in Kwanza Constituency - Trans Nzoia County.,1,"geography,ward,kenya",TRUE
Rearrange (Misoteot) to reference a valid ward in Cherangany Constituency - Trans Nzoia County in Kenya,Motosiet,The Ward starts with MOT,The ward Motosiet is in Cherangany Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Nbawsia) to reference a valid ward in Kiminini Constituency - Trans Nzoia County in Kenya,Nabiswa,The Ward starts with NAB,The ward Nabiswa is in Kiminini Constituency - Trans Nzoia County.,1,"geography,ward,kenya",TRUE
Rearrange (Wuatialk) to reference a valid ward in Kiminini Constituency - Trans Nzoia County in Kenya,Waitaluk,The Ward starts with WAI,The ward Waitaluk is in Kiminini Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Kinmniii) to reference a valid ward in Kiminini Constituency - Trans Nzoia County in Kenya,Kiminini,The Ward starts with KIM,The ward Kiminini is in Kiminini Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Kaasyna) to reference a valid ward in Nyatike Constituency - Migori County in Kenya,Kanyasa,The Ward starts with KAN,The ward Kanyasa is in Nyatike Constituency - Migori County.,1,"geography,ward,kenya",TRUE
Rearrange (Murhuu) to reference a valid ward in Nyatike Constituency - Migori County in Kenya,Muhuru,The Ward starts with MUH,The ward Muhuru is in Nyatike Constituency - Migori County.,1,"geography,ward,kenya",TRUE
Rearrange (Mgiwea) to reference a valid ward in Kieni Constituency - Nyeri County in Kenya,Mweiga,The Ward starts with MWE,The ward Mweiga is in Kieni Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Niryo) to reference a valid ward in Samburu North Constituency - Samburu County in Kenya,Nyiro,The Ward starts with NYI,The ward Nyiro is in Samburu North Constituency - Samburu County.,1,"geography,ward,kenya",TRUE
Rearrange (Wsao) to reference a valid ward in Samburu East Constituency - Samburu County in Kenya,Waso,The Ward starts with WAS,The ward Waso is in Samburu East Constituency - Samburu County.,1,"geography,ward,kenya",TRUE
Rearrange (Nlhocaa) to reference a valid ward in Samburu North Constituency - Samburu County in Kenya,Nachola,The Ward starts with NAC,The ward Nachola is in Samburu North Constituency - Samburu County.,1,"geography,ward,kenya",TRUE
Rearrange (Maaalrl) to reference a valid ward in Samburu West Constituency - Samburu County in Kenya,Maralal,The Ward starts with MAR,The ward Maralal is in Samburu West Constituency - Samburu County.,1,"geography,ward,kenya",TRUE
Rearrange (Bwaaa) to reference a valid ward in Samburu North Constituency - Samburu County in Kenya,Baawa,The Ward starts with BAA,The ward Baawa is in Samburu North Constituency - Samburu County.,1,"geography,ward,kenya",TRUE
Rearrange (Lejkeodok) to reference a valid ward in Samburu West Constituency - Samburu County in Kenya,Lodokejek,The Ward starts with LOD,The ward Lodokejek is in Samburu West Constituency - Samburu County.,2,"geography,ward,kenya",TRUE
Rearrange (Mtatwae) to reference a valid ward in Mwatate Constituency - Taita Taveta County in Kenya,Mwatate,The Ward starts with MWA,The ward Mwatate is in Mwatate Constituency - Taita Taveta County.,1,"geography,ward,kenya",TRUE
Rearrange (Trawkaa) to reference a valid ward in Kesses Constituency - Uasin Gishu County in Kenya,Tarakwa,The Ward starts with TAR,The ward Tarakwa is in Kesses Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Gtaarha) to reference a valid ward in Kinangop Constituency - Nyandarua County in Kenya,Gathara,The Ward starts with GAT,The ward Gathara is in Kinangop Constituency - Nyandarua County.,1,"geography,ward,kenya",TRUE
Rearrange (Knagrai) to reference a valid ward in Kigumo Constituency - Murang'a County in Kenya,Kangari,The Ward starts with KAN,The ward Kangari is in Kigumo Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Gthnjaai) to reference a valid ward in Ol Jorok Constituency - Nyandarua County in Kenya,Gathanji,The Ward starts with GAT,The ward Gathanji is in Ol Jorok Constituency - Nyandarua County.,2,"geography,ward,kenya",TRUE
Rearrange (Imaiwtgi) to reference a valid ward in Laikipia East Constituency - Laikipia County in Kenya,Igwamiti,The Ward starts with IGW,The ward Igwamiti is in Laikipia East Constituency - Laikipia County.,2,"geography,ward,kenya",TRUE
Rearrange (Kainle) to reference a valid ward in Lari Constituency - Kiambu County in Kenya,Kinale,The Ward starts with KIN,The ward Kinale is in Lari Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Bmbaa) to reference a valid ward in Ganze Constituency - Kilifi County in Kenya,Bamba,The Ward starts with BAM,The ward Bamba is in Ganze Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Kalmaa) to reference a valid ward in Machakos Town Constituency - Machakos County in Kenya,Kalama,The Ward starts with KAL,The ward Kalama is in Machakos Town Constituency - Machakos County.,1,"geography,ward,kenya",TRUE
Rearrange (Kloa) to reference a valid ward in Machakos Town Constituency - Machakos County in Kenya,Kola,The Ward starts with KOL,The ward Kola is in Machakos Town Constituency - Machakos County.,1,"geography,ward,kenya",TRUE
Rearrange (Knfyugaao) to reference a valid ward in Kaloleni Constituency - Kilifi County in Kenya,Kayafungo,The Ward starts with KAY,The ward Kayafungo is in Kaloleni Constituency - Kilifi County.,2,"geography,ward,kenya",TRUE
Rearrange (Mwbvumao) to reference a valid ward in Kinango Constituency - Kwale County in Kenya,Mwavumbo,The Ward starts with MWA,The ward Mwavumbo is in Kinango Constituency - Kwale County.,2,"geography,ward,kenya",TRUE
Rearrange (Mwnotge) to reference a valid ward in Likoni Constituency - Mombasa County in Kenya,Mtongwe,The Ward starts with MTO,The ward Mtongwe is in Likoni Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Mitiniri) to reference a valid ward in Changamwe Constituency - Mombasa County in Kenya,Miritini,The Ward starts with MIR,The ward Miritini is in Changamwe Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Arriopt) to reference a valid ward in Changamwe Constituency - Mombasa County in Kenya,Airport,The Ward starts with AIR,The ward Airport is in Changamwe Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Chnaai) to reference a valid ward in Changamwe Constituency - Mombasa County in Kenya,Chaani,The Ward starts with CHA,The ward Chaani is in Changamwe Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Canhmawge) to reference a valid ward in Changamwe Constituency - Mombasa County in Kenya,Changamwe,The Ward starts with CHA,The ward Changamwe is in Changamwe Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Mdniaknii) to reference a valid ward in Jomvu Constituency - Mombasa County in Kenya,Mikindani,The Ward starts with MIK,The ward Mikindani is in Jomvu Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Bfou) to reference a valid ward in Likoni Constituency - Mombasa County in Kenya,Bofu,The Ward starts with BOF,The ward Bofu is in Likoni Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Timanbwi) to reference a valid ward in Likoni Constituency - Mombasa County in Kenya,Timbwani,The Ward starts with TIM,The ward Timbwani is in Likoni Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Liknoi) to reference a valid ward in Likoni Constituency - Mombasa County in Kenya,Likoni,The Ward starts with LIK,The ward Likoni is in Likoni Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Tokonona) to reference a valid ward in Mvita Constituency - Mombasa County in Kenya,Tononoka,The Ward starts with TON,The ward Tononoka is in Mvita Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Tduor) to reference a valid ward in Mvita Constituency - Mombasa County in Kenya,Tudor,The Ward starts with TUD,The ward Tudor is in Mvita Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Mbearmje) to reference a valid ward in Kisauni Constituency - Mombasa County in Kenya,Mjambere,The Ward starts with MJA,The ward Mjambere is in Kisauni Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Mgoangoi) to reference a valid ward in Kisauni Constituency - Mombasa County in Kenya,Magogoni,The Ward starts with MAG,The ward Magogoni is in Kisauni Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Braubmi) to reference a valid ward in Kisauni Constituency - Mombasa County in Kenya,Bamburi,The Ward starts with BAM,The ward Bamburi is in Kisauni Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Shznau) to reference a valid ward in Kisauni Constituency - Mombasa County in Kenya,Shanzu,The Ward starts with SHA,The ward Shanzu is in Kisauni Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaaznndadi) to reference a valid ward in Nyali Constituency - Mombasa County in Kenya,Kadzandani,The Ward starts with KAD,The ward Kadzandani is in Nyali Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Konwogea) to reference a valid ward in Nyali Constituency - Mombasa County in Kenya,Kongowea,The Ward starts with KON,The ward Kongowea is in Nyali Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Makmoni) to reference a valid ward in Nyali Constituency - Mombasa County in Kenya,Mkomani,The Ward starts with MKO,The ward Mkomani is in Nyali Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Judna) to reference a valid ward in Kisauni Constituency - Mombasa County in Kenya,Junda,The Ward starts with JUN,The ward Junda is in Kisauni Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Keran) to reference a valid ward in Langata Constituency - Nairobi County in Kenya,Karen,The Ward starts with KAR,The ward Karen is in Langata Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Mikwi) to reference a valid ward in Kasarani Constituency - Kiambu County in Kenya,Mwiki,The Ward starts with MWI,The ward Mwiki is in Kasarani Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Narga) to reference a valid ward in Starehe Constituency - Nairobi County in Kenya,Ngara,The Ward starts with NGA,The ward Ngara is in Starehe Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Zmmaeimrn) to reference a valid ward in Roysambu Constituency - Nairobi County in Kenya,Zimmerman,The Ward starts with ZIM,The ward Zimmerman is in Roysambu Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Cylctaiy) to reference a valid ward in Kasarani Constituency - Nairobi County in Kenya,Claycity,The Ward starts with CLA,The ward Claycity is in Kasarani Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Mkwii) to reference a valid ward in Kasarani Constituency - Nairobi County in Kenya,Mwiki,The Ward starts with MWI,The ward Mwiki is in Kasarani Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Ualwata) to reference a valid ward in Embakasi East Constituency - Nairobi County in Kenya,Utawala,The Ward starts with UTA,The ward Utawala is in Embakasi East Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Krawe) to reference a valid ward in Embakasi South Constituency - Nairobi County in Kenya,Kware,The Ward starts with KWA,The ward Kware is in Embakasi South Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Ppnileie) to reference a valid ward in Embakasi South Constituency - Nairobi County in Kenya,Pipeline,The Ward starts with PIP,The ward Pipeline is in Embakasi South Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Ebkmasai) to reference a valid ward in Embakasi East Constituency - Nairobi County in Kenya,Embakasi,The Ward starts with EMB,The ward Embakasi is in Embakasi East Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Roysmabu) to reference a valid ward in Roysambu Constituency - Nairobi County in Kenya,Roysambu,The Ward starts with ROY,The ward Roysambu is in Roysambu Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Clfainoria) to reference a valid ward in Kamukunji Constituency - Nairobi County in Kenya,California,The Ward starts with CAL,The ward California is in Kamukunji Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Mngakeoni) to reference a valid ward in Makadara Constituency - Nairobi County in Kenya,Makongeni,The Ward starts with MAK,The ward Makongeni is in Makadara Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Mwolem) to reference a valid ward in Embakasi West Constituency - Nairobi County in Kenya,Mowlem,The Ward starts with MOW,The ward Mowlem is in Embakasi West Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Asiabre) to reference a valid ward in Kamukunji Constituency - Nairobi County in Kenya,Airbase,The Ward starts with AIR,The ward Airbase is in Kamukunji Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Moptaeni) to reference a valid ward in Embakasi Central Constituency - Nairobi County in Kenya,Matopeni,The Ward starts with MAT,The ward Matopeni is in Embakasi Central Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Hrumua) to reference a valid ward in Mathare Constituency - Nairobi County in Kenya,Huruma,The Ward starts with HUR,The ward Huruma is in Mathare Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Negi) to reference a valid ward in Mathare Constituency - Nairobi County in Kenya,Ngei,The Ward starts with NGE,The ward Ngei is in Mathare Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Hiotsapl) to reference a valid ward in Mathare Constituency - Nairobi County in Kenya,Hospital,The Ward starts with HOS,The ward Hospital is in Mathare Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Mibatani) to reference a valid ward in Kamukunji Constituency - Nairobi County in Kenya,Mabatini,The Ward starts with MAB,The ward Mabatini is in Kamukunji Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Kamiikao) to reference a valid ward in Mathare Constituency - Nairobi County in Kenya,Kiamaiko,The Ward starts with KIA,The ward Kiamaiko is in Mathare Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Kgarnaawwe) to reference a valid ward in Kilimani Constituency - Nairobi County in Kenya,Kawangware,The Ward starts with KAW,The ward Kawangware is in Kilimani Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Puwnami) to reference a valid ward in Kamukunji Constituency - Nairobi County in Kenya,Pumwani,The Ward starts with PUM,The ward Pumwani is in Kamukunji Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Pnnaagi) to reference a valid ward in Starehe Constituency - Nairobi County in Kenya,Pangani,The Ward starts with PAN,The ward Pangani is in Starehe Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Wbeagri) to reference a valid ward in Wajir East Constituency - Wajir County in Kenya,Wagberi,The Ward starts with WAG,The ward Wagberi is in Wajir East Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Abhiatso) to reference a valid ward in Mandera North Constituency - Mandera County in Kenya,Ashabito,The Ward starts with ASH,The ward Ashabito is in Mandera North Constituency - Mandera County.,2,"geography,ward,kenya",TRUE
Rearrange (Wuurdagd) to reference a valid ward in Mandera South Constituency - Mandera County in Kenya,Wargudud,The Ward starts with WAR,The ward Wargudud is in Mandera South Constituency - Mandera County.,2,"geography,ward,kenya",TRUE
Rearrange (Klilhaao) to reference a valid ward in Mandera East Constituency - Mandera County in Kenya,Khalalio,The Ward starts with KHA,The ward Khalalio is in Mandera East Constituency - Mandera County.,2,"geography,ward,kenya",TRUE
Rearrange (Tubri) to reference a valid ward in North Horr Constituency - Marsabit County in Kenya,Turbi,The Ward starts with TUR,The ward Turbi is in North Horr Constituency - Marsabit County.,1,"geography,ward,kenya",TRUE
Rearrange (Aaikable) to reference a valid ward in Dadaab Constituency - Garissa County in Kenya,Abakaile,The Ward starts with ABA,The ward Abakaile is in Dadaab Constituency - Garissa County.,2,"geography,ward,kenya",TRUE
Rearrange (Limoa) to reference a valid ward in Loima Constituency - Turkana County in Kenya,Loima,The Ward starts with LOI,The ward Loima is in Loima Constituency - Turkana County.,1,"geography,ward,kenya",TRUE
Rearrange (Krieas) to reference a valid ward in Turkana North Constituency - Turkana County in Kenya,Kaeris,The Ward starts with KAE,The ward Kaeris is in Turkana North Constituency - Turkana County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaookll) to reference a valid ward in Turkana Central Constituency - Turkana County in Kenya,Kalokol,The Ward starts with KAL,The ward Kalokol is in Turkana Central Constituency - Turkana County.,1,"geography,ward,kenya",TRUE
Rearrange (Minugwakre) to reference a valid ward in Kisauni Constituency - Mombasa County in Kenya,Mwakirunge,The Ward starts with MWA,The ward Mwakirunge is in Kisauni Constituency - Mombasa County.,2,"geography,ward,kenya",TRUE
Rearrange (Mrenwei) to reference a valid ward in Lunga Lunga Constituency - Kwale County in Kenya,Mwereni,The Ward starts with MWE,The ward Mwereni is in Lunga Lunga Constituency - Kwale County.,1,"geography,ward,kenya",TRUE
Rearrange (Nadyaava) to reference a valid ward in Kinango Constituency - Kwale County in Kenya,Nadavaya,The Ward starts with NAD,The ward Nadavaya is in Kinango Constituency - Kwale County.,2,"geography,ward,kenya",TRUE
Rearrange (Mtaa) to reference a valid ward in Taveta Constituency - Taita Taveta County in Kenya,Mata,The Ward starts with MAT,The ward Mata is in Taveta Constituency - Taita Taveta County.,1,"geography,ward,kenya",TRUE
Rearrange (Kuyuknai) to reference a valid ward in Malindi Constituency - Kilifi County in Kenya,Kakuyuni,The Ward starts with KAK,The ward Kakuyuni is in Malindi Constituency - Kilifi County.,2,"geography,ward,kenya",TRUE
Rearrange (Jorlie) to reference a valid ward in Malindi Constituency - Kilifi County in Kenya,Jilore,The Ward starts with JIL,The ward Jilore is in Malindi Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Dasbao) to reference a valid ward in Kilifi North Constituency - Kilifi County in Kenya,Dabaso,The Ward starts with DAB,The ward Dabaso is in Kilifi North Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Motnaasgni) to reference a valid ward in Kilifi North Constituency - Kilifi County in Kenya,Matsangoni,The Ward starts with MAT,The ward Matsangoni is in Kilifi North Constituency - Kilifi County.,2,"geography,ward,kenya",TRUE
Rearrange (Kiicirbiha) to reference a valid ward in Cental Imenti Constituency - Meru County in Kenya,Kibirichia,The Ward starts with KIB,The ward Kibirichia is in Cental Imenti Constituency - Meru County.,2,"geography,ward,kenya",TRUE
Rearrange (Mnptuiiacily) to reference a valid ward in North Imenti Constituency - Meru County in Kenya,Municipality,The Ward starts with MUN,The ward Municipality is in North Imenti Constituency - Meru County.,2,"geography,ward,kenya",TRUE
Rearrange (Nija) to reference a valid ward in Igembe North Constituency - Meru County in Kenya,Njia,The Ward starts with NJI,The ward Njia is in Igembe North Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Karmaa) to reference a valid ward in Tigania East Constituency - Meru County in Kenya,Karama,The Ward starts with KAR,The ward Karama is in Tigania East Constituency - Meru County.,1,"geography,ward,kenya",TRUE
